file,tota_name,tota_number,date_signed,chapter_id,chapter_name,region,composition,crossregional,wto,language,p1,p2,docid,year,decade,new_name3_matt,AE_loose,AE_strict,new_issue,doc_chapter_id
xml_files/pta_352.xml,Canada - Jordan,352,2009-06-28,553,Preamble,North America; Middle East,Bilateral,Yes,Yes,en,CAN,JOR,pta_352,2009,200,Preamble,,,0.0,pta_352_553
xml_files/pta_352.xml,Canada - Jordan,352,2009-06-28,554,Initial Provisions And General Definitions,North America; Middle East,Bilateral,Yes,Yes,en,CAN,JOR,pta_352,2009,200,General Provisions,,,0.0,pta_352_554
xml_files/pta_352.xml,Canada - Jordan,352,2009-06-28,555,National Treatment And Market Access For Goods,North America; Middle East,Bilateral,Yes,Yes,en,CAN,JOR,pta_352,2009,200,Border Measures,,,0.0,pta_352_555
xml_files/pta_352.xml,Canada - Jordan,352,2009-06-28,556,Electronic Commerce,North America; Middle East,Bilateral,Yes,Yes,en,CAN,JOR,pta_352,2009,200,E-commerce,E-commerce,E-commerce,1.0,pta_352_556
xml_files/pta_352.xml,Canada - Jordan,352,2009-06-28,3207,Rules Of Origin,North America; Middle East,Bilateral,Yes,Yes,en,CAN,JOR,pta_352,2009,200,Rules of origin,,,0.0,pta_352_3207
xml_files/pta_352.xml,Canada - Jordan,352,2009-06-28,3208,Customs Procedures,North America; Middle East,Bilateral,Yes,Yes,en,CAN,JOR,pta_352,2009,200,Border Measures,,,0.0,pta_352_3208
xml_files/pta_352.xml,Canada - Jordan,352,2009-06-28,3209,Trade Facilitation,North America; Middle East,Bilateral,Yes,Yes,en,CAN,JOR,pta_352,2009,200,Trade Facilitation,,,0.0,pta_352_3209
xml_files/pta_352.xml,Canada - Jordan,352,2009-06-28,3210,Sanitary And Phytosanitary Measures,North America; Middle East,Bilateral,Yes,Yes,en,CAN,JOR,pta_352,2009,200,Sanitary and phyto-sanitary,Sanitary and phyto-sanitary,Sanitary and phyto-sanitary,1.0,pta_352_3210
xml_files/pta_352.xml,Canada - Jordan,352,2009-06-28,3211,Emergency Action,North America; Middle East,Bilateral,Yes,Yes,en,CAN,JOR,pta_352,2009,200,Trade Remedies,Safeguards,,1.0,pta_352_3211
xml_files/pta_352.xml,Canada - Jordan,352,2009-06-28,3212,Monopolies And State Enterprises,North America; Middle East,Bilateral,Yes,Yes,en,CAN,JOR,pta_352,2009,200,Competition-Related Matters,,,1.0,pta_352_3212
xml_files/pta_352.xml,Canada - Jordan,352,2009-06-28,3213,Environment,North America; Middle East,Bilateral,Yes,Yes,en,CAN,JOR,pta_352,2009,200,Environment And Natural Resources,Environment,Environment,1.0,pta_352_3213
xml_files/pta_352.xml,Canada - Jordan,352,2009-06-28,3214,Labour,North America; Middle East,Bilateral,Yes,Yes,en,CAN,JOR,pta_352,2009,200,Labour,Labor,Labor,1.0,pta_352_3214
xml_files/pta_352.xml,Canada - Jordan,352,2009-06-28,3215,Transparency,North America; Middle East,Bilateral,Yes,Yes,en,CAN,JOR,pta_352,2009,200,Transparency,,,0.0,pta_352_3215
xml_files/pta_352.xml,Canada - Jordan,352,2009-06-28,3216,Administration Of The Agreement,North America; Middle East,Bilateral,Yes,Yes,en,CAN,JOR,pta_352,2009,200,Administration,,,0.0,pta_352_3216
xml_files/pta_352.xml,Canada - Jordan,352,2009-06-28,3217,Dispute Settlement,North America; Middle East,Bilateral,Yes,Yes,en,CAN,JOR,pta_352,2009,200,Dispute Settlement,Dispute settlement,Dispute settlement,0.0,pta_352_3217
xml_files/pta_352.xml,Canada - Jordan,352,2009-06-28,3218,Exceptions,North America; Middle East,Bilateral,Yes,Yes,en,CAN,JOR,pta_352,2009,200,Exceptions,,,0.0,pta_352_3218
xml_files/pta_352.xml,Canada - Jordan,352,2009-06-28,3219,Final Provisions,North America; Middle East,Bilateral,Yes,Yes,en,CAN,JOR,pta_352,2009,200,General Provisions,,,0.0,pta_352_3219
xml_files/pta_352.xml,Canada - Jordan,352,2009-06-28,3220,Conclusion,North America; Middle East,Bilateral,Yes,Yes,en,CAN,JOR,pta_352,2009,200,Conclusions,,,0.0,pta_352_3220
xml_files/pta_351.xml,Brunei Darussalam - Japan,351,2007-06-18,543,Preamble,East Asia,Bilateral,No,Yes,en,BRN,JPN,pta_351,2007,200,Preamble,,,0.0,pta_351_543
xml_files/pta_351.xml,Brunei Darussalam - Japan,351,2007-06-18,544,General Provisions,East Asia,Bilateral,No,Yes,en,BRN,JPN,pta_351,2007,200,General Provisions,,,0.0,pta_351_544
xml_files/pta_351.xml,Brunei Darussalam - Japan,351,2007-06-18,545,Trade In Goods,East Asia,Bilateral,No,Yes,en,BRN,JPN,pta_351,2007,200,Trade in Goods,,,0.0,pta_351_545
xml_files/pta_351.xml,Brunei Darussalam - Japan,351,2007-06-18,546,Rules Of Origin,East Asia,Bilateral,No,Yes,en,BRN,JPN,pta_351,2007,200,Rules of origin,,,0.0,pta_351_546
xml_files/pta_351.xml,Brunei Darussalam - Japan,351,2007-06-18,547,Customs Procedures,East Asia,Bilateral,No,Yes,en,BRN,JPN,pta_351,2007,200,Border Measures,,,0.0,pta_351_547
xml_files/pta_351.xml,Brunei Darussalam - Japan,351,2007-06-18,548,Investment,East Asia,Bilateral,No,Yes,en,BRN,JPN,pta_351,2007,200,Investment,Investment,Investment,1.0,pta_351_548
xml_files/pta_351.xml,Brunei Darussalam - Japan,351,2007-06-18,549,Trade In Services,East Asia,Bilateral,No,Yes,en,BRN,JPN,pta_351,2007,200,Trade In Services,Services,Services,1.0,pta_351_549
xml_files/pta_351.xml,Brunei Darussalam - Japan,351,2007-06-18,550,Energy,East Asia,Bilateral,No,Yes,en,BRN,JPN,pta_351,2007,200,Environment And Natural Resources,,,1.0,pta_351_550
xml_files/pta_351.xml,Brunei Darussalam - Japan,351,2007-06-18,551,Improvement Of Business Environment,East Asia,Bilateral,No,Yes,en,BRN,JPN,pta_351,2007,200,Private Sector And Business,,,1.0,pta_351_551
xml_files/pta_351.xml,Brunei Darussalam - Japan,351,2007-06-18,3203,Cooperation,East Asia,Bilateral,No,Yes,en,BRN,JPN,pta_351,2007,200,General Provisions,,,0.0,pta_351_3203
xml_files/pta_351.xml,Brunei Darussalam - Japan,351,2007-06-18,3204,Dispute Settlement,East Asia,Bilateral,No,Yes,en,BRN,JPN,pta_351,2007,200,Dispute Settlement,Dispute settlement,Dispute settlement,0.0,pta_351_3204
xml_files/pta_351.xml,Brunei Darussalam - Japan,351,2007-06-18,3205,Final Provisions,East Asia,Bilateral,No,Yes,en,BRN,JPN,pta_351,2007,200,General Provisions,,,0.0,pta_351_3205
xml_files/pta_351.xml,Brunei Darussalam - Japan,351,2007-06-18,3206,Conclusion,East Asia,Bilateral,No,Yes,en,BRN,JPN,pta_351,2007,200,Conclusions,,,0.0,pta_351_3206
xml_files/pta_349.xml,EU - Bosnia and Herzegovina,349,2008-06-16,3183,Preamble,Europe,Bilateral; One Party is an RTA,No,No,en,AUT BEL BGR BIH CYP CZE DEU DNK ESP EST FIN FRA GBR GRC HUN IRL ITA LTU LUX LVA MLT NLD POL PRT ROU SVK SVN SWE,,pta_349,2008,200,Preamble,,,0.0,pta_349_3183
xml_files/pta_349.xml,EU - Bosnia and Herzegovina,349,2008-06-16,3184,General Principles,Europe,Bilateral; One Party is an RTA,No,No,en,AUT BEL BGR BIH CYP CZE DEU DNK ESP EST FIN FRA GBR GRC HUN IRL ITA LTU LUX LVA MLT NLD POL PRT ROU SVK SVN SWE,,pta_349,2008,200,"Objectives, Definitions and Scope",,,0.0,pta_349_3184
xml_files/pta_349.xml,EU - Bosnia and Herzegovina,349,2008-06-16,3185,Political Dialogue,Europe,Bilateral; One Party is an RTA,No,No,en,AUT BEL BGR BIH CYP CZE DEU DNK ESP EST FIN FRA GBR GRC HUN IRL ITA LTU LUX LVA MLT NLD POL PRT ROU SVK SVN SWE,,pta_349,2008,200,Social Matters,,,1.0,pta_349_3185
xml_files/pta_349.xml,EU - Bosnia and Herzegovina,349,2008-06-16,3186,Regional Cooperation,Europe,Bilateral; One Party is an RTA,No,No,en,AUT BEL BGR BIH CYP CZE DEU DNK ESP EST FIN FRA GBR GRC HUN IRL ITA LTU LUX LVA MLT NLD POL PRT ROU SVK SVN SWE,,pta_349,2008,200,Market Access And Integration,,,0.0,pta_349_3186
xml_files/pta_349.xml,EU - Bosnia and Herzegovina,349,2008-06-16,3187,Industrial Products,Europe,Bilateral; One Party is an RTA,No,No,en,AUT BEL BGR BIH CYP CZE DEU DNK ESP EST FIN FRA GBR GRC HUN IRL ITA LTU LUX LVA MLT NLD POL PRT ROU SVK SVN SWE,,pta_349,2008,200,Industry,,,0.0,pta_349_3187
xml_files/pta_349.xml,EU - Bosnia and Herzegovina,349,2008-06-16,3188,Agriculture And Fisheries,Europe,Bilateral; One Party is an RTA,No,No,en,AUT BEL BGR BIH CYP CZE DEU DNK ESP EST FIN FRA GBR GRC HUN IRL ITA LTU LUX LVA MLT NLD POL PRT ROU SVK SVN SWE,,pta_349,2008,200,Agriculture,,,0.0,pta_349_3188
xml_files/pta_349.xml,EU - Bosnia and Herzegovina,349,2008-06-16,3189,Common Provisions,Europe,Bilateral; One Party is an RTA,No,No,en,AUT BEL BGR BIH CYP CZE DEU DNK ESP EST FIN FRA GBR GRC HUN IRL ITA LTU LUX LVA MLT NLD POL PRT ROU SVK SVN SWE,,pta_349,2008,200,General Provisions,,,0.0,pta_349_3189
xml_files/pta_349.xml,EU - Bosnia and Herzegovina,349,2008-06-16,3190,Movement Of Workers,Europe,Bilateral; One Party is an RTA,No,No,en,AUT BEL BGR BIH CYP CZE DEU DNK ESP EST FIN FRA GBR GRC HUN IRL ITA LTU LUX LVA MLT NLD POL PRT ROU SVK SVN SWE,,pta_349,2008,200,Movement Of Persons,Movement,Movement,1.0,pta_349_3190
xml_files/pta_349.xml,EU - Bosnia and Herzegovina,349,2008-06-16,3191,Establishment,Europe,Bilateral; One Party is an RTA,No,No,en,AUT BEL BGR BIH CYP CZE DEU DNK ESP EST FIN FRA GBR GRC HUN IRL ITA LTU LUX LVA MLT NLD POL PRT ROU SVK SVN SWE,,pta_349,2008,200,"Accession, Withdrawal And Entry Into Force",,,0.0,pta_349_3191
xml_files/pta_349.xml,EU - Bosnia and Herzegovina,349,2008-06-16,3192,Supply Of Services,Europe,Bilateral; One Party is an RTA,No,No,en,AUT BEL BGR BIH CYP CZE DEU DNK ESP EST FIN FRA GBR GRC HUN IRL ITA LTU LUX LVA MLT NLD POL PRT ROU SVK SVN SWE,,pta_349,2008,200,Trade In Services,Services,Services,1.0,pta_349_3192
xml_files/pta_349.xml,EU - Bosnia and Herzegovina,349,2008-06-16,3193,Current Payments And Movement Of Capital,Europe,Bilateral; One Party is an RTA,No,No,en,AUT BEL BGR BIH CYP CZE DEU DNK ESP EST FIN FRA GBR GRC HUN IRL ITA LTU LUX LVA MLT NLD POL PRT ROU SVK SVN SWE,,pta_349,2008,200,Payments And Movement Of Capital,,,1.0,pta_349_3193
xml_files/pta_349.xml,EU - Bosnia and Herzegovina,349,2008-06-16,3194,General Provisions,Europe,Bilateral; One Party is an RTA,No,No,en,AUT BEL BGR BIH CYP CZE DEU DNK ESP EST FIN FRA GBR GRC HUN IRL ITA LTU LUX LVA MLT NLD POL PRT ROU SVK SVN SWE,,pta_349,2008,200,General Provisions,,,0.0,pta_349_3194
xml_files/pta_349.xml,EU - Bosnia and Herzegovina,349,2008-06-16,3195,"Approximation Of Laws, Law Enforcement And Competition Rules",Europe,Bilateral; One Party is an RTA,No,No,en,AUT BEL BGR BIH CYP CZE DEU DNK ESP EST FIN FRA GBR GRC HUN IRL ITA LTU LUX LVA MLT NLD POL PRT ROU SVK SVN SWE,,pta_349,2008,200,Legal And Judicial Affairs,,,1.0,pta_349_3195
xml_files/pta_349.xml,EU - Bosnia and Herzegovina,349,2008-06-16,3196,"Justice, Freedom And Security",Europe,Bilateral; One Party is an RTA,No,No,en,AUT BEL BGR BIH CYP CZE DEU DNK ESP EST FIN FRA GBR GRC HUN IRL ITA LTU LUX LVA MLT NLD POL PRT ROU SVK SVN SWE,,pta_349,2008,200,Legal And Judicial Affairs,,,1.0,pta_349_3196
xml_files/pta_349.xml,EU - Bosnia and Herzegovina,349,2008-06-16,3197,Cooperation Policies,Europe,Bilateral; One Party is an RTA,No,No,en,AUT BEL BGR BIH CYP CZE DEU DNK ESP EST FIN FRA GBR GRC HUN IRL ITA LTU LUX LVA MLT NLD POL PRT ROU SVK SVN SWE,,pta_349,2008,200,General Provisions,,,0.0,pta_349_3197
xml_files/pta_349.xml,EU - Bosnia and Herzegovina,349,2008-06-16,3198,Financial Cooperation,Europe,Bilateral; One Party is an RTA,No,No,en,AUT BEL BGR BIH CYP CZE DEU DNK ESP EST FIN FRA GBR GRC HUN IRL ITA LTU LUX LVA MLT NLD POL PRT ROU SVK SVN SWE,,pta_349,2008,200,Financial Co-operation,,,0.0,pta_349_3198
xml_files/pta_349.xml,EU - Bosnia and Herzegovina,349,2008-06-16,3199,"Institutional, General And Final Provisions",Europe,Bilateral; One Party is an RTA,No,No,en,AUT BEL BGR BIH CYP CZE DEU DNK ESP EST FIN FRA GBR GRC HUN IRL ITA LTU LUX LVA MLT NLD POL PRT ROU SVK SVN SWE,,pta_349,2008,200,Institutions,,,0.0,pta_349_3199
xml_files/pta_346.xml,Turkey - Albania,346,2006-12-22,3171,Preamble,Europe,Bilateral,No,Yes,en,ALB,TUR,pta_346,2006,200,Preamble,,,0.0,pta_346_3171
xml_files/pta_346.xml,Turkey - Albania,346,2006-12-22,3172,Industrial Products,Europe,Bilateral,No,Yes,en,ALB,TUR,pta_346,2006,200,Industry,,,0.0,pta_346_3172
xml_files/pta_346.xml,Turkey - Albania,346,2006-12-22,3173,Agricultural And Fishery Products,Europe,Bilateral,No,Yes,en,ALB,TUR,pta_346,2006,200,Agriculture,,,0.0,pta_346_3173
xml_files/pta_346.xml,Turkey - Albania,346,2006-12-22,3174,Services And Investments,Europe,Bilateral,No,Yes,en,ALB,TUR,pta_346,2006,200,Trade In Services,Services,,1.0,pta_346_3174
xml_files/pta_346.xml,Turkey - Albania,346,2006-12-22,3175,Common Provisions,Europe,Bilateral,No,Yes,en,ALB,TUR,pta_346,2006,200,General Provisions,,,0.0,pta_346_3175
xml_files/pta_346.xml,Turkey - Albania,346,2006-12-22,3176,Conclusion,Europe,Bilateral,No,Yes,en,ALB,TUR,pta_346,2006,200,Conclusions,,,0.0,pta_346_3176
xml_files/pta_345.xml,India - Malaysia,345,2011-02-18,3153,Preamble,West Asia; East Asia,Bilateral,Yes,Yes,en,IND,MYS,pta_345,2011,201,Preamble,,,0.0,pta_345_3153
xml_files/pta_345.xml,India - Malaysia,345,2011-02-18,3154,Initial Provisions And General Definitions,West Asia; East Asia,Bilateral,Yes,Yes,en,IND,MYS,pta_345,2011,201,General Provisions,,,0.0,pta_345_3154
xml_files/pta_345.xml,India - Malaysia,345,2011-02-18,3155,Trade In Goods,West Asia; East Asia,Bilateral,Yes,Yes,en,IND,MYS,pta_345,2011,201,Trade in Goods,,,0.0,pta_345_3155
xml_files/pta_345.xml,India - Malaysia,345,2011-02-18,3156,Rules Of Origin,West Asia; East Asia,Bilateral,Yes,Yes,en,IND,MYS,pta_345,2011,201,Rules of origin,,,0.0,pta_345_3156
xml_files/pta_345.xml,India - Malaysia,345,2011-02-18,3157,Customs Cooperation,West Asia; East Asia,Bilateral,Yes,Yes,en,IND,MYS,pta_345,2011,201,Border Measures,,,0.0,pta_345_3157
xml_files/pta_345.xml,India - Malaysia,345,2011-02-18,3158,Trade Remedies,West Asia; East Asia,Bilateral,Yes,Yes,en,IND,MYS,pta_345,2011,201,Trade Remedies,Safeguards,,1.0,pta_345_3158
xml_files/pta_345.xml,India - Malaysia,345,2011-02-18,3159,Sanitary And Phytosanitary Measures,West Asia; East Asia,Bilateral,Yes,Yes,en,IND,MYS,pta_345,2011,201,Sanitary and phyto-sanitary,Sanitary and phyto-sanitary,Sanitary and phyto-sanitary,1.0,pta_345_3159
xml_files/pta_345.xml,India - Malaysia,345,2011-02-18,3160,Technical Barriers To Trade,West Asia; East Asia,Bilateral,Yes,Yes,en,IND,MYS,pta_345,2011,201,Technical Regulations And Barriers To Trade,Technical barriers,Technical barriers,0.0,pta_345_3160
xml_files/pta_345.xml,India - Malaysia,345,2011-02-18,3161,Trade In Services,West Asia; East Asia,Bilateral,Yes,Yes,en,IND,MYS,pta_345,2011,201,Trade In Services,Services,Services,1.0,pta_345_3161
xml_files/pta_345.xml,India - Malaysia,345,2011-02-18,3162,Movement Of Natural Persons,West Asia; East Asia,Bilateral,Yes,Yes,en,IND,MYS,pta_345,2011,201,Movement Of Persons,Movement,Movement,1.0,pta_345_3162
xml_files/pta_345.xml,India - Malaysia,345,2011-02-18,3163,Investment,West Asia; East Asia,Bilateral,Yes,Yes,en,IND,MYS,pta_345,2011,201,Investment,Investment,Investment,1.0,pta_345_3163
xml_files/pta_345.xml,India - Malaysia,345,2011-02-18,3164,Economic Cooperation,West Asia; East Asia,Bilateral,Yes,Yes,en,IND,MYS,pta_345,2011,201,Economic Co-operation,,,0.0,pta_345_3164
xml_files/pta_345.xml,India - Malaysia,345,2011-02-18,3165,General Exceptions,West Asia; East Asia,Bilateral,Yes,Yes,en,IND,MYS,pta_345,2011,201,Exceptions,,,0.0,pta_345_3165
xml_files/pta_345.xml,India - Malaysia,345,2011-02-18,3166,Transparency,West Asia; East Asia,Bilateral,Yes,Yes,en,IND,MYS,pta_345,2011,201,Transparency,,,0.0,pta_345_3166
xml_files/pta_345.xml,India - Malaysia,345,2011-02-18,3167,Dispute Settlement,West Asia; East Asia,Bilateral,Yes,Yes,en,IND,MYS,pta_345,2011,201,Dispute Settlement,Dispute settlement,Dispute settlement,0.0,pta_345_3167
xml_files/pta_345.xml,India - Malaysia,345,2011-02-18,3168,Institutional Provisions,West Asia; East Asia,Bilateral,Yes,Yes,en,IND,MYS,pta_345,2011,201,Institutions,,,0.0,pta_345_3168
xml_files/pta_345.xml,India - Malaysia,345,2011-02-18,3169,Final Provisions,West Asia; East Asia,Bilateral,Yes,Yes,en,IND,MYS,pta_345,2011,201,General Provisions,,,0.0,pta_345_3169
xml_files/pta_345.xml,India - Malaysia,345,2011-02-18,3170,Conclusion,West Asia; East Asia,Bilateral,Yes,Yes,en,IND,MYS,pta_345,2011,201,Conclusions,,,0.0,pta_345_3170
xml_files/pta_344.xml,Turkey - Chile,344,2009-07-14,3145,Preamble,South America; Europe,Bilateral,Yes,Yes,en,CHL,TUR,pta_344,2009,200,Preamble,,,0.0,pta_344_3145
xml_files/pta_344.xml,Turkey - Chile,344,2009-07-14,3146,Initial Provisions,South America; Europe,Bilateral,Yes,Yes,en,CHL,TUR,pta_344,2009,200,General Provisions,,,0.0,pta_344_3146
xml_files/pta_344.xml,Turkey - Chile,344,2009-07-14,3147,Market Access For Goods,South America; Europe,Bilateral,Yes,Yes,en,CHL,TUR,pta_344,2009,200,Trade In Goods,,,0.0,pta_344_3147
xml_files/pta_344.xml,Turkey - Chile,344,2009-07-14,3148,Other Trade Related Provisions,South America; Europe,Bilateral,Yes,Yes,en,CHL,TUR,pta_344,2009,200,General Provisions,,,0.0,pta_344_3148
xml_files/pta_344.xml,Turkey - Chile,344,2009-07-14,3149,Cooperation,South America; Europe,Bilateral,Yes,Yes,en,CHL,TUR,pta_344,2009,200,General Provisions,,,0.0,pta_344_3149
xml_files/pta_344.xml,Turkey - Chile,344,2009-07-14,3150,Dispute Settlement,South America; Europe,Bilateral,Yes,Yes,en,CHL,TUR,pta_344,2009,200,Dispute Settlement,Dispute settlement,Dispute settlement,0.0,pta_344_3150
xml_files/pta_344.xml,Turkey - Chile,344,2009-07-14,3151,"Transparency, Institutional Provisions, Exceptions And Final Provisions",South America; Europe,Bilateral,Yes,Yes,en,CHL,TUR,pta_344,2009,200,Transparency,,,0.0,pta_344_3151
xml_files/pta_344.xml,Turkey - Chile,344,2009-07-14,3152,Conclusion,South America; Europe,Bilateral,Yes,Yes,en,CHL,TUR,pta_344,2009,200,Conclusions,,,0.0,pta_344_3152
xml_files/pta_343.xml,"Korea, Republic of - Australia",343,2014-04-08,3120,Preamble,Oceania; East Asia,Bilateral,Yes,Yes,en,AUS,KOR,pta_343,2014,201,Preamble,,,0.0,pta_343_3120
xml_files/pta_343.xml,"Korea, Republic of - Australia",343,2014-04-08,3121,Initial Provisions And Definitions,Oceania; East Asia,Bilateral,Yes,Yes,en,AUS,KOR,pta_343,2014,201,General Provisions,,,0.0,pta_343_3121
xml_files/pta_343.xml,"Korea, Republic of - Australia",343,2014-04-08,3122,Trade In Goods,Oceania; East Asia,Bilateral,Yes,Yes,en,AUS,KOR,pta_343,2014,201,Trade in Goods,,,0.0,pta_343_3122
xml_files/pta_343.xml,"Korea, Republic of - Australia",343,2014-04-08,3123,Rules Of Origin And Origin Procedures,Oceania; East Asia,Bilateral,Yes,Yes,en,AUS,KOR,pta_343,2014,201,Rules of origin,,,0.0,pta_343_3123
xml_files/pta_343.xml,"Korea, Republic of - Australia",343,2014-04-08,3124,Customs Administration And Trade Facilitation,Oceania; East Asia,Bilateral,Yes,Yes,en,AUS,KOR,pta_343,2014,201,Border Measures,,,0.0,pta_343_3124
xml_files/pta_343.xml,"Korea, Republic of - Australia",343,2014-04-08,3125,Technical Barriers To Trade And Sanitary And Phytosanitary Measures,Oceania; East Asia,Bilateral,Yes,Yes,en,AUS,KOR,pta_343,2014,201,Technical Regulations And Barriers To Trade,Technical barriers,,0.0,pta_343_3125
xml_files/pta_343.xml,"Korea, Republic of - Australia",343,2014-04-08,3126,Trade Remedies,Oceania; East Asia,Bilateral,Yes,Yes,en,AUS,KOR,pta_343,2014,201,Trade Remedies,Safeguards,,1.0,pta_343_3126
xml_files/pta_343.xml,"Korea, Republic of - Australia",343,2014-04-08,3127,Cross-Border Trade In Services,Oceania; East Asia,Bilateral,Yes,Yes,en,AUS,KOR,pta_343,2014,201,Trade In Services,Services,Services,1.0,pta_343_3127
xml_files/pta_343.xml,"Korea, Republic of - Australia",343,2014-04-08,3128,Financial Services,Oceania; East Asia,Bilateral,Yes,Yes,en,AUS,KOR,pta_343,2014,201,Trade In Services,Financial services,Financial services,1.0,pta_343_3128
xml_files/pta_343.xml,"Korea, Republic of - Australia",343,2014-04-08,3129,Telecommunications,Oceania; East Asia,Bilateral,Yes,Yes,en,AUS,KOR,pta_343,2014,201,Transport And Communications,Telecommunications,Telecommunications,1.0,pta_343_3129
xml_files/pta_343.xml,"Korea, Republic of - Australia",343,2014-04-08,3130,Movement Of Natural Persons,Oceania; East Asia,Bilateral,Yes,Yes,en,AUS,KOR,pta_343,2014,201,Movement Of Persons,Movement,Movement,1.0,pta_343_3130
xml_files/pta_343.xml,"Korea, Republic of - Australia",343,2014-04-08,3131,Investment,Oceania; East Asia,Bilateral,Yes,Yes,en,AUS,KOR,pta_343,2014,201,Investment,Investment,Investment,1.0,pta_343_3131
xml_files/pta_343.xml,"Korea, Republic of - Australia",343,2014-04-08,3132,Government Procurement,Oceania; East Asia,Bilateral,Yes,Yes,en,AUS,KOR,pta_343,2014,201,Government Procurement,Procurement,Procurement,0.0,pta_343_3132
xml_files/pta_343.xml,"Korea, Republic of - Australia",343,2014-04-08,3133,Intellectual Property Rights,Oceania; East Asia,Bilateral,Yes,Yes,en,AUS,KOR,pta_343,2014,201,Intellectual Property,Intellectual property,Intellectual property,1.0,pta_343_3133
xml_files/pta_343.xml,"Korea, Republic of - Australia",343,2014-04-08,3134,Competition Policy,Oceania; East Asia,Bilateral,Yes,Yes,en,AUS,KOR,pta_343,2014,201,Competition-Related Matters,,,1.0,pta_343_3134
xml_files/pta_343.xml,"Korea, Republic of - Australia",343,2014-04-08,3135,Electronic Commerce,Oceania; East Asia,Bilateral,Yes,Yes,en,AUS,KOR,pta_343,2014,201,E-commerce,E-commerce,E-commerce,1.0,pta_343_3135
xml_files/pta_343.xml,"Korea, Republic of - Australia",343,2014-04-08,3136,Cooperation,Oceania; East Asia,Bilateral,Yes,Yes,en,AUS,KOR,pta_343,2014,201,General Provisions,,,0.0,pta_343_3136
xml_files/pta_343.xml,"Korea, Republic of - Australia",343,2014-04-08,3137,Labour,Oceania; East Asia,Bilateral,Yes,Yes,en,AUS,KOR,pta_343,2014,201,Labour,Labor,Labor,1.0,pta_343_3137
xml_files/pta_343.xml,"Korea, Republic of - Australia",343,2014-04-08,3138,Environment,Oceania; East Asia,Bilateral,Yes,Yes,en,AUS,KOR,pta_343,2014,201,Environment And Natural Resources,Environment,Environment,1.0,pta_343_3138
xml_files/pta_343.xml,"Korea, Republic of - Australia",343,2014-04-08,3139,Transparency,Oceania; East Asia,Bilateral,Yes,Yes,en,AUS,KOR,pta_343,2014,201,Transparency,,,0.0,pta_343_3139
xml_files/pta_343.xml,"Korea, Republic of - Australia",343,2014-04-08,3140,Dispute Settlement,Oceania; East Asia,Bilateral,Yes,Yes,en,AUS,KOR,pta_343,2014,201,Dispute Settlement,Dispute settlement,Dispute settlement,0.0,pta_343_3140
xml_files/pta_343.xml,"Korea, Republic of - Australia",343,2014-04-08,3141,Institutional Provisions,Oceania; East Asia,Bilateral,Yes,Yes,en,AUS,KOR,pta_343,2014,201,Institutions,,,0.0,pta_343_3141
xml_files/pta_343.xml,"Korea, Republic of - Australia",343,2014-04-08,3142,General Provisions And Exceptions,Oceania; East Asia,Bilateral,Yes,Yes,en,AUS,KOR,pta_343,2014,201,General Provisions,,,0.0,pta_343_3142
xml_files/pta_343.xml,"Korea, Republic of - Australia",343,2014-04-08,3143,Final Provisions,Oceania; East Asia,Bilateral,Yes,Yes,en,AUS,KOR,pta_343,2014,201,General Provisions,,,0.0,pta_343_3143
xml_files/pta_343.xml,"Korea, Republic of - Australia",343,2014-04-08,3144,Conclusion,Oceania; East Asia,Bilateral,Yes,Yes,en,AUS,KOR,pta_343,2014,201,Conclusions,,,0.0,pta_343_3144
xml_files/pta_342.xml,US - Colombia,342,2006-11-22,3095,Preamble,South America; North America,Bilateral,Yes,Yes,en,COL,USA,pta_342,2006,200,Preamble,,,0.0,pta_342_3095
xml_files/pta_342.xml,US - Colombia,342,2006-11-22,3096,Initial Provisions And General Definitions,South America; North America,Bilateral,Yes,Yes,en,COL,USA,pta_342,2006,200,General Provisions,,,0.0,pta_342_3096
xml_files/pta_342.xml,US - Colombia,342,2006-11-22,3097,National Treatment And Market Access For Goods,South America; North America,Bilateral,Yes,Yes,en,COL,USA,pta_342,2006,200,Border Measures,,,0.0,pta_342_3097
xml_files/pta_342.xml,US - Colombia,342,2006-11-22,3098,Textiles And Apparel,South America; North America,Bilateral,Yes,Yes,en,COL,USA,pta_342,2006,200,Industry,,,0.0,pta_342_3098
xml_files/pta_342.xml,US - Colombia,342,2006-11-22,3099,Rules Of Origin And Origin Procedures,South America; North America,Bilateral,Yes,Yes,en,COL,USA,pta_342,2006,200,Rules of origin,,,0.0,pta_342_3099
xml_files/pta_342.xml,US - Colombia,342,2006-11-22,3100,Customs Administration And Trade Facilitation,South America; North America,Bilateral,Yes,Yes,en,COL,USA,pta_342,2006,200,Border Measures,,,0.0,pta_342_3100
xml_files/pta_342.xml,US - Colombia,342,2006-11-22,3101,Sanitary And Phytosanitary Measures,South America; North America,Bilateral,Yes,Yes,en,COL,USA,pta_342,2006,200,Sanitary and phyto-sanitary,Sanitary and phyto-sanitary,Sanitary and phyto-sanitary,1.0,pta_342_3101
xml_files/pta_342.xml,US - Colombia,342,2006-11-22,3102,Technical Barriers To Trade,South America; North America,Bilateral,Yes,Yes,en,COL,USA,pta_342,2006,200,Technical Regulations And Barriers To Trade,Technical barriers,Technical barriers,0.0,pta_342_3102
